osm_type,id,categoria,lat,lon,name,sin_nombre
node,5150745931,comercio,4.7185085,-74.0467836,Lafayette,False
node,5150745963,comercio,4.720795,-74.0462881,Olímpica,False
node,5150745964,comercio,4.7212465,-74.0462139,Quesos del Valle,False
node,5150745965,comercio,4.7212133,-74.0459204,Macadamia,False
node,5150753440,comercio,4.6924709,-74.0505955,Grifox,False
node,5150773775,comercio,4.693734,-74.0497861,Sir Barber,False
node,5150777725,comercio,4.7192877,-74.0680795,Sin registro,True
node,5150781402,comercio,4.7195601,-74.0679915,Floristeria,False
node,5150781403,comercio,4.719532,-74.0680072,Martha Lozada,False
node,5150934761,comercio,4.6940789,-74.1081906,Droguerías Super Económicas,False
node,5150934767,comercio,4.6970318,-74.1129573,Sin registro,True
node,5151873040,comercio,4.6579034,-74.0754137,Salvamentos,False
node,5151873045,comercio,4.657885,-74.0753607,Plastics Airbags y Milaret,False
node,5151873046,comercio,4.6578725,-74.0753248,Luiscar,False
node,5151873047,comercio,4.6578636,-74.0752994,Gerar,False
node,5151873051,comercio,4.6578433,-74.075241,Tintas y Colores,False
node,5151873055,comercio,4.6577993,-74.075115,Prestigo,False
node,5151873060,comercio,4.6577789,-74.0750562,Amortiguadores,False
node,5151873065,comercio,4.6575794,-74.0747014,Inversiones Cargus,False
node,5151873066,comercio,4.6575591,-74.0746488,HL Partes Electronicas,False
node,5151921035,comercio,4.65737,-74.0741519,Distribuidora,False
node,5151921036,comercio,4.6573456,-74.074085,American Forros,False
node,5151921037,comercio,4.6573122,-74.0739888,Impression Digital,False
node,5151921038,comercio,4.6571626,-74.0736796,La Casa De Los Forros,False
node,5151921039,comercio,4.6571463,-74.0736159,Lujos La Roca,False
node,5151921040,comercio,4.6569151,-74.0730601,Auto Alfombras,False
node,5151921041,comercio,4.656792,-74.0727337,Acepan,False
node,5151921042,comercio,4.6567773,-74.0726948,Gabriel,False
node,5151921056,comercio,4.6565351,-74.0721131,Van Pan,False
node,5151921057,comercio,4.6565128,-74.072034,Sparta,False
node,5151922883,comercio,4.6554761,-74.0720959,Eurogarage,False
node,5151935353,comercio,4.6971735,-74.1050757,Bicicletas Power Fox,False
node,5151935359,comercio,4.6974282,-74.1048889,Ciclomotos y Bicicletas,False
node,5151935366,comercio,4.6975447,-74.1048179,JC Cocinas Integrales,False
node,5151935367,comercio,4.6975775,-74.1047625,Gio Bikes,False
node,5151953909,comercio,4.7439398,-74.0426297,El Cebú,False
node,5151953912,comercio,4.7439736,-74.042629,Paga Todo,False
node,5151953913,comercio,4.7439979,-74.0426257,Cigarrería & Cafetería,False
node,5151953916,comercio,4.7440772,-74.0426037,Super Lujos,False
node,5151955021,comercio,4.7441234,-74.0425938,Todo para su Mascota,False
node,5151955027,comercio,4.7444178,-74.0426572,Vélez Outlet,False
node,5151955028,comercio,4.7444418,-74.0427388,Facol,False
node,5151955033,comercio,4.7445165,-74.043203,Helipan,False
node,5151955034,comercio,4.7445258,-74.0432632,Luis Uribe,False
node,5151955035,comercio,4.7445391,-74.043302,Fiorenzi,False
node,5151966073,comercio,4.6980098,-74.1045356,Distribuidora Lubricantes Dilupi,False
node,5151966080,comercio,4.6984982,-74.1041921,Servicio Tecnico,False
node,5151966086,comercio,4.6986043,-74.1041133,Marinis IN,False
node,5151977735,comercio,4.698776,-74.1040117,Dani Motos,False
node,5151977738,comercio,4.6988372,-74.1039615,Cobal Quimicos,False
node,5151977745,comercio,4.6990607,-74.1038039,Jeimart,False
node,5151977756,comercio,4.6994785,-74.1035434,Ferretería Avenida Ciudad de Cali,False
node,5151977757,comercio,4.6994569,-74.1035599,Servitec,False
node,5151977777,comercio,4.7201442,-74.0452491,My Lavanderia,False
node,5151977790,comercio,4.7205509,-74.0462606,Punto Lacteo,False
node,5151982495,comercio,4.7448006,-74.0438933,Haby,False
node,5151982501,comercio,4.7449269,-74.0438685,Perfumes del Mundo,False
node,5151982511,comercio,4.7453454,-74.0437645,Cigarrería,False
node,5151982518,comercio,4.745635,-74.0437748,Sin registro,True
node,5151982823,comercio,4.7458179,-74.0437382,Dr. López,False
node,5151982824,comercio,4.7458334,-74.0437115,Piña Moscovita,False
node,5151983340,comercio,4.6996594,-74.1033896,Aguifer,False
node,5151983341,comercio,4.6997052,-74.103361,Bogosil Silenciadores,False
node,5151983346,comercio,4.6998829,-74.1032441,Col Hogar,False
node,5151983347,comercio,4.6999192,-74.1032181,Electric Bike Company,False
node,5151983348,comercio,4.699952,-74.1031939,Cocinas Integrales,False
node,5151988284,comercio,4.7005154,-74.1027775,Cigarrería Universal 86,False
node,5152009010,comercio,4.7467248,-74.0435351,Sin registro,True
node,5152010623,comercio,4.7487772,-74.0431229,Comercial Creatiba,False
node,5152012086,comercio,4.7008815,-74.1024828,Ferretería Osmos,False
node,5152012087,comercio,4.7009152,-74.1024569,Sodilaminas S.A.S.,False
node,5152012090,comercio,4.7009523,-74.1024292,Filtros & Lubricantes Femega,False
node,5152012101,comercio,4.7013302,-74.1021313,Baterías Taizon,False
node,5152012111,comercio,4.7018953,-74.1017116,Equipos para Construcción,False
node,5152029892,comercio,4.7020621,-74.1015737,Recti YA,False
node,5152042657,comercio,4.7095661,-74.0941982,Casa Digital 90,False
node,5152047172,comercio,4.7095461,-74.0941703,Peluquería,False
node,5152047182,comercio,4.709029,-74.0936257,Galácticos,False
node,5152047183,comercio,4.7090033,-74.0935911,Lavaseco de Calidad,False
node,5152047188,comercio,4.7088975,-74.0934915,CN & Fel,False
node,5152047191,comercio,4.7088473,-74.0934334,Togo y Balto,False
node,5152056003,comercio,4.6906742,-74.0510211,Del Corte Angarita,False
node,5152056426,comercio,4.6921125,-74.0558198,Supermercado Naturista,False
node,5152058736,comercio,4.7086411,-74.0932265,Colchones American Dreams,False
node,5152058746,comercio,4.7072035,-74.0929537,La Placita Supermercado,False
node,5152058751,comercio,4.7073529,-74.0928519,Pet's Apetite,False
node,5152060380,comercio,4.7071434,-74.0947517,Le Paris,False
node,5152076701,comercio,4.7061439,-74.096891,Barriguitas felices,False
node,5152076702,comercio,4.706153,-74.0969108,Charlie Clean,False
node,5152076706,comercio,4.7061515,-74.0970012,De Todo un Poquitos,False
node,5152078832,comercio,4.7061652,-74.0972903,Productos Para el Aseo Lavanderia,False
node,5152084962,comercio,4.7059399,-74.0978208,Jhonny Motos,False
node,5152101942,comercio,4.6551084,-74.0747686,Panadería Cristian 2,False
node,5152101947,comercio,4.6552471,-74.0746958,Cigarreria Juan B,False
node,5152119560,comercio,4.6996652,-74.1037672,Frenos Lujans,False
node,5152139189,comercio,4.7090806,-74.0950903,Zurah,False
node,5152148944,comercio,4.692253,-74.0501234,Amboz,False
node,5152148976,comercio,4.6930163,-74.0453431,Novo&arte,False
node,5152148986,comercio,4.6931826,-74.0457206,Armóniko,False
node,5152148987,comercio,4.6932194,-74.0458137,Bed Bath & Barrel,False
node,5152148991,comercio,4.6932435,-74.0458707,5àsec,False
node,5152148992,comercio,4.6932622,-74.0459097,Leao branco - Jose Miguel Paz,False
node,5152148993,comercio,4.6932775,-74.0459565,Studio Lighting,False
node,5152149003,comercio,4.6934914,-74.0464327,Colchones Cupido,False
node,5152149005,comercio,4.6935208,-74.0465091,Locker Clothing,False
node,5152149006,comercio,4.6935335,-74.0465346,Casaflormorado,False
node,5152149007,comercio,4.6935549,-74.0465849,America Cheese Cakes,False
node,5152149010,comercio,4.6935916,-74.0466613,Fiesta Store,False
node,5152149012,comercio,4.6936231,-74.0467411,Sachet,False
node,5152149013,comercio,4.6936311,-74.0467572,Baby's,False
node,5152149014,comercio,4.6936424,-74.0467941,Mad Men,False
node,5152151527,comercio,4.6939004,-74.0473413,Mira Smith,False
node,5152151533,comercio,4.6940227,-74.0476128,Ciudad Optica,False
node,5152151542,comercio,4.6943335,-74.048337,Norberto Barbershop,False
node,5152155886,comercio,4.7069686,-74.0930799,Cigarrería la 86,False
node,5152155891,comercio,4.7070035,-74.0939449,Mercadiario,False
node,5152155908,comercio,4.7060053,-74.0969122,Genesis Store,False
node,5152155913,comercio,4.7060137,-74.0972699,Sala de Belleza Nueva Imagen,False
node,5152207059,comercio,4.736754,-74.0261204,Rodanorte,False
node,5152207063,comercio,4.736743,-74.026059,Mas Cauchos,False
node,5152207068,comercio,4.7366684,-74.0257067,Forero & Forero,False
node,5152207069,comercio,4.7366586,-74.0256711,Star Parts,False
node,5152207070,comercio,4.736735,-74.0255987,Servicios Metalmecánicos,False
node,5152207071,comercio,4.7367974,-74.0255803,Incolbike,False
node,5152207092,comercio,4.7385751,-74.026739,Ma. Juliana,False
node,5152214237,comercio,4.7230571,-74.0438507,Scissors Peluqueria,False
node,5152214238,comercio,4.7231022,-74.0438483,El Avila,False
node,5152219754,comercio,4.715953,-74.0577873,Pañalera,False
node,5152219763,comercio,4.7160082,-74.0581538,Textiles,False
node,5152219764,comercio,4.71601,-74.0581988,Oris,False
node,5152219767,comercio,4.7160198,-74.0582421,Cosmos de la Belleza,False
node,5152219768,comercio,4.716017,-74.0582791,Lucia,False
node,5152219771,comercio,4.7160286,-74.058336,La Torta Italiana,False
node,5152245350,comercio,4.7160522,-74.0586803,Funplast,False
node,5152245351,comercio,4.7160282,-74.0587576,Calzamax,False
node,5152245354,comercio,4.7160768,-74.0587994,Remates Los Paisas,False
node,5152245357,comercio,4.7160713,-74.058865,Casa Comercial el Poblado,False
node,5152245358,comercio,4.7160706,-74.0589049,La Llave,False
node,5152245361,comercio,4.7160888,-74.0589652,Italia Joyas,False
node,5152245364,comercio,4.7160929,-74.0590309,Sin registro,True
node,5152245367,comercio,4.7160987,-74.059103,Solo Tejas,False
node,5152245370,comercio,4.7160947,-74.0591665,Mundhogar,False
node,5152245375,comercio,4.716114,-74.0592485,Sapolin,False
node,5152267319,comercio,4.7216385,-74.0424281,T con B´z,False
node,5152269738,comercio,4.7235625,-74.043566,Piel Canela,False
node,5152269739,comercio,4.7236258,-74.0435578,TerraKota,False
node,5152279985,comercio,4.7065612,-74.096852,El Olimpo,False
node,5152295023,comercio,4.7161276,-74.0594648,Sin registro,True
node,5152295026,comercio,4.716142,-74.0595689,Felcast,False
node,5152295029,comercio,4.7161574,-74.0596385,Ultra,False
node,5152295032,comercio,4.7161656,-74.0597032,El Prada,False
node,5152295035,comercio,4.7161692,-74.0597734,Prado Center,False
node,5152295038,comercio,4.7161782,-74.0598242,Todorepuestos y Ferreteria,False
node,5152304348,comercio,4.7060905,-74.0940152,El Gran Dorado,False
node,5152304349,comercio,4.7060905,-74.0940558,Reilejo Visual Optica,False
node,5152304353,comercio,4.7060932,-74.0941125,La Cosecha Campesina,False
node,5152304358,comercio,4.7061215,-74.0944124,Surti Max,False
node,5152304364,comercio,4.7061255,-74.094534,El Idema,False
node,5152304372,comercio,4.7060986,-74.0946759,Dota Estilos,False
node,5152304373,comercio,4.7061013,-74.0947029,Lina Marcela Peluquería,False
node,5152304378,comercio,4.706108,-74.0947799,Cigarrería Juselito,False
node,5152322901,comercio,4.6585252,-74.074706,Soldaduras Especiales,False
node,5152322908,comercio,4.6600407,-74.0736965,Tecni Subaru,False
node,5152322912,comercio,4.6601541,-74.0736146,CamionAutos S.A.S,False
node,5152322917,comercio,4.6606289,-74.0734486,Leo Cortes,False
node,5152323623,comercio,4.6611097,-74.0731603,LeonAutos 4x4,False
node,5152329845,comercio,4.7061363,-74.0950069,Las Mil y Una Noches,False
node,5152329850,comercio,4.706139,-74.0951379,Martinez,False
node,5152329855,comercio,4.7054967,-74.0951055,Cigarrería Las Acaias del Parque,False
node,5152337939,comercio,4.7163152,-74.0613183,American Kitchen Design,False
node,5152337953,comercio,4.7164284,-74.062836,Cigarrería el Manjar,False
node,5152348225,comercio,4.654441,-74.0751826,Marco-Mazda,False
node,5152348231,comercio,4.6545165,-74.0755447,Aire Acondicionado,False
node,5152348232,comercio,4.654543,-74.075544,DHR Audio,False
node,5152349785,comercio,4.7022204,-74.0974833,Paga Todo,False
node,5152349787,comercio,4.7021878,-74.0974309,Claro,False
node,5152349790,comercio,4.7020897,-74.0973074,Fotografia y Technologia,False
node,5152365261,comercio,4.701946,-74.0971184,Comunicaciones Laura,False
node,5152365265,comercio,4.7018044,-74.0969283,Galias de R.M.,False
node,5152386203,comercio,4.7010065,-74.0938007,Yolis Pan,False
node,5152386209,comercio,4.7009569,-74.0933185,Ferreléctricos Lino,False
node,5152386214,comercio,4.7009487,-74.0921578,Supermercado La Esquina Dorada,False
node,5152386215,comercio,4.7009499,-74.0921155,Linkin Shop,False
node,5152388930,comercio,4.7613941,-74.0229317,Tienda La Esquina JYN,False
node,5152388935,comercio,4.7613595,-74.0227615,Supertienda El Mirador del Norte,False
node,5152388946,comercio,4.7622872,-74.0225616,Minitienda Olguita,False
node,5152388953,comercio,4.7627328,-74.0226183,La Buena Fe,False
node,5152388965,comercio,4.7631196,-74.0242316,Ropa Sport,False
node,5152388970,comercio,4.7616996,-74.022322,Panadería Faisan,False
node,5152388975,comercio,4.7622415,-74.0223941,Supermercado Esperanza Y Fe,False
node,5152388980,comercio,4.7623285,-74.0224837,Tienda El Paisa,False
node,5152388985,comercio,4.7634496,-74.0224826,Variedades Cami,False
node,5152396397,comercio,4.7014945,-74.091714,Pet Store,False
node,5152396398,comercio,4.7015348,-74.0917706,La Gran Vida,False
node,5152409887,comercio,4.7034727,-74.0907305,Cigarrería Al Minuto,False
node,5152416763,comercio,4.7035229,-74.0900724,Supermercado El Baratillo,False
node,5152416774,comercio,4.7032541,-74.090071,Chicken Big,False
node,5152416778,comercio,4.7031889,-74.0900492,Supermercado Minuto de Dios,False
node,5152416783,comercio,4.7029811,-74.0900465,Gran Inaguracion,False
node,5152416786,comercio,4.7029268,-74.0900383,Carnes El Oríente,False
node,5152416787,comercio,4.7028969,-74.090037,Lavaseco Astoria,False
node,5152416795,comercio,4.7026851,-74.0900342,Emanuel,False
node,5152428834,comercio,4.701615,-74.0899852,El Carriel,False
node,5152428839,comercio,4.7012283,-74.0902598,Sport 2000,False
node,5152428845,comercio,4.7012192,-74.0905929,Yashira Estética,False
node,5152434122,comercio,4.7326339,-74.0292327,Arlequin usaquen,False
node,5152445687,comercio,4.7011792,-74.0907796,Remontadora de Clazado J.R.,False
node,5152445703,comercio,4.7002051,-74.0928044,Alquileres Peralta,False
node,5152445712,comercio,4.7000061,-74.0938232,Mercados El Triunfo,False
node,5152459715,comercio,4.6548302,-74.0754942,Autoservicio Cortes,False
node,5152474914,comercio,4.654983,-74.0754468,Talleres Rocha,False
node,5152474915,comercio,4.6550081,-74.0754424,Car Audio,False
node,5152474920,comercio,4.6550477,-74.0754354,Incolbest,False
node,5152475732,comercio,4.6551688,-74.075414,Vidrios Para Autos,False
node,5152475737,comercio,4.6553725,-74.0753901,TCC,False
node,5152475741,comercio,4.6555068,-74.0753698,Casa Electricar,False
node,5152475742,comercio,4.6554662,-74.0753759,Lubricantes Montana,False
node,5152482551,comercio,4.7201597,-74.0677547,Nugoort's,False
node,5152482595,comercio,4.7192708,-74.0572372,Atenea,False
node,5152483440,comercio,4.7066742,-74.0957262,Peluquería,False
node,5152483450,comercio,4.7060894,-74.0938249,Los Paisas,False
node,5152483465,comercio,4.7059413,-74.0944384,Joyeria Artesanal,False
node,5152483470,comercio,4.7059312,-74.0945881,Paga Todo,False
node,5152484775,comercio,4.6556312,-74.0753293,Lubrihell,False
node,5152484776,comercio,4.6555658,-74.0753441,Servicio Especializado,False
node,5152484785,comercio,4.656059,-74.0752484,Radiodores Rojas,False
node,5152494789,comercio,4.6562859,-74.075078,Amortiguadores,False
node,5152494792,comercio,4.6563675,-74.0750629,Exostos-Lar,False
node,5152494796,comercio,4.6564493,-74.0750478,Milerio,False
node,5152494804,comercio,4.6567544,-74.0749962,Niño,False
node,5152494809,comercio,4.6567079,-74.0750006,Amortiguadores Suspension Frenos,False
node,5152494812,comercio,4.6566384,-74.0750084,Refrigeracion Automotriz,False
node,5152494815,comercio,4.6565753,-74.0750155,Soluciones Para Carros 10,False
node,5152494820,comercio,4.6564191,-74.0750534,Espejos & Lujos Noño,False
node,5152497388,comercio,4.7175998,-74.0663673,Laura,False
node,5152499054,comercio,4.703179,-74.0976912,Mekaddesh,False
node,5152499059,comercio,4.7019445,-74.096922,Tico,False
node,5152501537,comercio,4.6569544,-74.0749265,Auto Cerraduras,False
node,5152501542,comercio,4.6570858,-74.074923,Punto Carburadores,False
node,5152501546,comercio,4.6572309,-74.0748903,Indulglass,False
node,5152501547,comercio,4.6572794,-74.0748838,Mechicoco,False
node,5152527732,comercio,4.7025233,-74.0923178,Frutería,False
node,5152527737,comercio,4.7035153,-74.0921669,Digital Conviction,False
node,5152527738,comercio,4.7035194,-74.0921329,Miscelánea,False
node,5152536150,comercio,4.7009757,-74.0913705,Casa Blanca,False
node,5152536151,comercio,4.7009732,-74.0914149,Queen House,False
node,5152536152,comercio,4.7009479,-74.0914199,La Vienesa,False
node,5152553492,comercio,4.7161635,-74.0560536,Plásticos y Desechables Isabel,False
node,5152553494,comercio,4.7160351,-74.0560655,La Pradera,False
node,5152553495,comercio,4.7160478,-74.0561178,Olival,False
node,5152553496,comercio,4.7160513,-74.0561469,Prado Empack,False
node,5152553500,comercio,4.7160583,-74.0561887,La Bodega del Empaque,False
node,5152553503,comercio,4.7160637,-74.0562781,Sin registro,True
node,5152553511,comercio,4.71608,-74.0564005,Sin registro,True
node,5152553512,comercio,4.7160847,-74.0564151,Carlos Zárate,False
node,5152571490,comercio,4.7014899,-74.0976245,Tusplasticos.com,False
node,5152571504,comercio,4.7010934,-74.0979475,Plásticos Granja,False
node,5152571508,comercio,4.7010436,-74.0979989,Bicicletas Electrika's,False
node,5152571509,comercio,4.7011003,-74.0980739,Stark,False
